Shipment_ID,Week,Warehouse_ID,Store_ID,Carrier,Product_Category,Promo_Flag,Region,Mode,WH_Lat,WH_Lon,Store_Lat,Store_Lon,Distance_km,Weight_kg,Delivery_Time_hrs,Fuel_Price_EUR_per_litre,Weekly_Sales_EUR,Promised_Time_hrs,LateBy_hours,On_Time_Flag,Notes,Temperature_C
SH00148,2024-01-07,B,S07,C3,Grocery,1,West,Air,50.1,8.7,49.52098113578302,10.0433598776711,385.2,21.19,8.0,1.62,64960.23,8.0,0.0,1,,
SH00149,2024-01-07,A,S10,C3,Electronics,0,South,Air,49.4,11.0,48.94598796223939,10.293848149332355,423.2,15.59,8.0,1.66,76958.48,8.0,0.0,1,nan,
SH00150,2024-05-12,D,S11,C4,Electronics,0,West,Rail,52.5,13.4,50.132824384460775,10.887111849756732,392.5,5.35,12.4,1.62,62962.21,20.0,-7.6,1,nan,
SH00151,2024-01-14,B,S10,C4,Electronics,1,South,Rail,50.1,8.7,48.94598796223939,10.293848149332355,506.9,3.08,17.4,1.71,106325.07,20.0,-2.6,1,Damaged carton,
SH00152,2024-03-24,A,S02,C1,Grocery,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,470.1,17.77,13.9,1.75,57187.82,20.0,-6.1,1,Driver delay,
SH00153,2024-02-11,A,S02,C1,Grocery,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,456.0,10.99,10.1,,44162.92,16.0,-5.9,1,,
SH00154,2024-01-28,C,S01,C3,Grocery,0,South,Air,48.8,9.2,49.64835707650561,10.930867849414408,397.1,16.74,18.5,1.76,35237.97,12.0,6.5,0,,
SH00155,2024-03-17,A,S10,C1,Clothing,0,South,Road,49.4,11.0,48.94598796223939,10.293848149332355,418.1,9.26,16.8,1.76,38082.7,16.0,0.8,0,nan,
SH00156,2024-04-28,B,S08,C2,Grocery,0,East,Road,50.1,8.7,48.537541083743484,10.718856235379514,297.0,16.9,11.4,1.74,61323.28,12.0,-0.6,1,,
SH00157,2024-02-11,B,S08,C1,Electronics,1,East,Road,50.1,8.7,48.537541083743484,10.718856235379514,323.2,9.43,11.2,1.75,122906.42,12.0,-0.8,1,nan,
SH00158,2024-02-04,C,S01,C3,Frozen,1,South,Air,48.8,9.2,49.64835707650561,10.930867849414408,389.8,10.99,12.5,1.72,35604.3,12.0,0.5,0,Partial delivery,
SH00159,2024-05-19,B,S12,C1,Grocery,0,East,Road,50.1,8.7,49.43376410234396,10.287625906893272,288.7,21.15,18.6,1.73,53416.36,12.0,6.6,0,,
SH00160,2024-01-14,D,S11,C3,Electronics,0,West,Air,52.5,13.4,50.132824384460775,10.887111849756732,449.5,5.75,8.5,1.69,87362.55,8.0,0.5,0,Damaged carton,
SH00161,2024-02-11,B,S08,C4,Clothing,0,East,Rail,50.1,8.7,48.537541083743484,10.718856235379514,300.4,0.5,13.0,1.72,48942.03,16.0,-3.0,1,Damaged carton,
SH00162,2024-03-17,B,S09,C1,Frozen,1,North,Road,50.1,8.7,51.99358443983279,13.557123666297636,269.5,14.17,15.8,1.79,29929.09,12.0,3.8,0,,
SH00163,2024-04-21,A,S04,C1,Clothing,0,South,Road,49.4,11.0,50.889606407753696,9.083717364576454,461.8,11.66,15.0,1.74,33587.03,16.0,-1.0,1,,
SH00164,2024-04-21,A,S01,C2,Clothing,0,South,Road,49.4,11.0,49.64835707650561,10.930867849414408,458.8,8.32,16.1,1.74,27941.47,16.0,0.1,0,Driver delay,
SH00165,2024-01-07,B,S01,C4,Clothing,0,South,Rail,50.1,8.7,49.64835707650561,10.930867849414408,540.0,3.34,22.5,1.65,35929.54,24.0,-1.5,0,Damaged carton,
SH00166,2024-03-03,C,S03,C1,Electronics,0,North,Road,48.8,9.2,48.68292331263833,9.08293152152541,131.4,10.41,8.0,1.79,92795.67,12.0,-4.0,1,,
SH00167,2024-02-11,A,S05,C2,Clothing,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,376.2,9.75,8.0,1.77,36641.69,16.0,-8.0,1,,
SH00168,2024-04-21,C,S05,C1,Grocery,1,West,Road,48.8,9.2,49.86526280703252,8.971280021792982,311.1,18.36,10.9,1.73,52245.16,16.0,-5.1,1,nan,
SH00169,2024-01-21,B,S09,C3,Frozen,0,North,Air,50.1,8.7,51.99358443983279,13.557123666297636,317.1,13.94,8.6,1.7,31019.86,8.0,0.6,0,Damaged carton,
SH00170,2024-05-19,B,S10,C2,Electronics,0,South,Road,50.1,8.7,48.94598796223939,10.293848149332355,478.6,11.94,16.5,1.72,83028.43,16.0,0.5,0,Damaged carton,
SH00171,2024-01-28,D,S12,C3,Electronics,0,East,Air,52.5,13.4,49.43376410234396,10.287625906893272,363.7,,11.0,1.67,67795.41,8.0,3.0,0,nan,
SH00172,2024-05-12,A,S02,C4,Grocery,0,South,Rail,49.4,11.0,49.723844269050346,11.761514928204013,462.8,14.42,16.0,1.62,46204.66,20.0,-4.0,1,,
SH00173,2024-01-21,B,S02,C1,Clothing,0,South,Road,50.1,8.7,49.723844269050346,11.761514928204013,483.7,2.78,20.1,1.7,40903.46,16.0,4.1,0,Damaged carton,
SH00174,2024-05-12,D,S06,C4,Grocery,0,South,Rail,52.5,13.4,49.86829115359377,8.46713512321487,507.2,23.39,18.4,1.59,55594.9,20.0,-1.6,1,nan,
SH00175,2024-05-19,A,S09,C1,Frozen,0,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,170.9,17.85,11.5,1.74,27080.07,12.0,-0.5,1,Driver delay,
SH00176,2024-02-18,B,S01,C4,Clothing,0,South,Rail,50.1,8.7,49.64835707650561,10.930867849414408,533.7,8.74,22.0,1.68,35242.14,24.0,-2.0,1,,
SH00177,2024-05-19,B,S09,C3,Grocery,1,North,Air,50.1,8.7,51.99358443983279,13.557123666297636,205.1,12.2,8.0,1.72,83647.41,8.0,0.0,1,,
SH00178,2024-03-03,A,S09,C4,Clothing,0,North,Rail,49.4,11.0,51.99358443983279,13.557123666297636,206.7,10.98,8.0,1.75,38355.84,16.0,-8.0,1,Driver delay,
SH00179,2024-01-07,A,S09,C1,Clothing,1,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,231.7,13.55,8.0,1.65,53945.59,12.0,-4.0,1,,
SH00180,2024-02-25,A,S05,C1,Electronics,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,383.1,12.29,17.3,1.73,87780.38,16.0,1.3,0,nan,
SH00181,2024-02-18,B,S09,C2,Grocery,0,North,Road,50.1,8.7,51.99358443983279,13.557123666297636,222.0,17.86,8.0,1.72,36598.35,12.0,-4.0,1,,
SH00182,2024-05-05,B,S11,C2,Grocery,0,West,Road,50.1,8.7,50.132824384460775,10.887111849756732,383.8,20.53,20.1,1.67,49861.05,16.0,4.1,0,,
SH00183,2024-02-25,D,S04,C1,Grocery,0,South,Road,52.5,13.4,50.889606407753696,9.083717364576454,518.0,19.09,14.4,1.69,37657.13,16.0,-1.6,1,,
SH00184,2024-01-07,C,S02,C2,Grocery,0,South,Road,48.8,9.2,49.723844269050346,11.761514928204013,373.9,21.7,8.0,1.64,49019.17,16.0,-8.0,1,Driver delay,
SH00185,2024-03-17,A,S06,C1,Frozen,0,South,Road,49.4,11.0,49.86829115359377,8.46713512321487,466.1,18.61,11.8,1.77,36179.06,16.0,-4.2,1,nan,
SH00186,2024-05-05,B,S04,C2,Grocery,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,491.2,17.12,14.4,1.69,42511.49,16.0,-1.6,1,Partial delivery,
SH00187,2024-03-10,B,S06,C4,Clothing,0,South,Rail,50.1,8.7,49.86829115359377,8.46713512321487,533.2,5.36,20.4,1.71,30001.48,24.0,-3.6,1,nan,
SH00188,2024-01-21,A,S03,C2,Grocery,0,North,Road,49.4,11.0,48.68292331263833,9.08293152152541,175.3,16.4,8.0,1.73,64157.64,12.0,-4.0,1,,
SH00189,2024-02-18,C,S06,C1,Electronics,0,South,Road,48.8,9.2,49.86829115359377,8.46713512321487,452.7,12.14,17.5,1.68,66235.31,20.0,-2.5,1,,
SH00190,2024-04-21,A,S02,C2,Clothing,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,484.8,,18.2,1.74,31008.53,20.0,-1.8,1,nan,
SH00191,2024-04-21,C,S02,C1,Frozen,0,South,Road,48.8,9.2,49.723844269050346,11.761514928204013,421.4,12.0,12.1,1.71,37285.64,20.0,-7.9,1,nan,
SH00192,2024-05-19,B,S09,C4,Grocery,0,North,Rail,50.1,8.7,51.99358443983279,13.557123666297636,174.9,18.0,17.2,1.75,41101.48,12.0,5.2,0,nan,
SH00193,2024-04-28,C,S07,C1,Electronics,0,West,Road,48.8,9.2,49.52098113578302,10.0433598776711,304.6,14.43,10.4,,99738.97,16.0,-5.6,1,Driver delay,
SH00194,2024-01-14,D,S03,C3,Electronics,0,North,Air,52.5,13.4,48.68292331263833,9.08293152152541,333.6,10.54,8.0,1.7,83289.09,8.0,0.0,1,,
SH00195,2024-01-07,B,S11,C4,Grocery,0,West,Rail,50.1,8.7,50.132824384460775,10.887111849756732,398.9,16.9,8.9,1.59,59629.68,20.0,-11.1,1,,
SH00196,2024-04-21,D,S01,C4,Grocery,1,South,Rail,52.5,13.4,49.64835707650561,10.930867849414408,550.8,19.28,23.7,1.74,66814.15,24.0,-0.3,0,nan,
SH00197,2024-03-24,A,S08,C3,Electronics,1,East,Air,49.4,11.0,48.537541083743484,10.718856235379514,297.3,10.34,8.0,1.77,120843.36,8.0,0.0,1,,
SH00198,2024-02-04,A,S06,C4,Electronics,0,South,Rail,49.4,11.0,49.86829115359377,8.46713512321487,443.3,2.27,15.2,1.72,68978.61,20.0,-4.8,1,,
SH00199,2024-02-04,A,S07,C4,Clothing,0,West,Rail,49.4,11.0,49.52098113578302,10.0433598776711,294.0,10.79,8.0,1.75,36318.38,16.0,-8.0,1,Partial delivery,
SH00200,2024-03-03,C,S09,C3,Grocery,0,North,Air,48.8,9.2,51.99358443983279,13.557123666297636,193.8,19.63,8.0,1.79,34133.66,12.0,-4.0,1,,
SH00201,2024-03-03,B,S05,C3,Electronics,0,West,Air,50.1,8.7,49.86526280703252,8.971280021792982,422.4,10.06,15.2,1.8,91661.38,8.0,7.2,0,nan,
SH00202,2024-01-21,A,S01,C3,Electronics,1,South,Air,49.4,11.0,49.64835707650561,10.930867849414408,421.5,14.25,8.0,1.71,110545.28,8.0,0.0,1,,
SH00203,2024-05-12,A,S12,C2,Clothing,0,East,Road,49.4,11.0,49.43376410234396,10.287625906893272,294.6,12.85,8.8,1.6,33956.05,16.0,-7.2,1,Driver delay,
SH00204,2024-04-21,B,S10,C3,Frozen,0,South,Air,50.1,8.7,48.94598796223939,10.293848149332355,480.6,18.2,13.0,1.75,22129.94,8.0,5.0,0,Partial delivery,
SH00205,2024-04-21,A,S07,C2,Electronics,0,West,Road,49.4,11.0,49.52098113578302,10.0433598776711,362.6,,17.6,1.72,83381.76,16.0,1.6,0,Partial delivery,
SH00206,2024-01-21,D,S05,C1,Clothing,0,West,Road,52.5,13.4,49.86526280703252,8.971280021792982,413.7,4.74,10.2,1.73,50055.73,16.0,-5.8,1,Damaged carton,
SH00207,2024-05-19,B,S03,C1,Grocery,0,North,Road,50.1,8.7,48.68292331263833,9.08293152152541,267.9,22.47,10.7,1.68,48965.29,12.0,-1.3,1,,
SH00208,2024-01-07,B,S12,C1,Electronics,0,East,Road,50.1,8.7,49.43376410234396,10.287625906893272,342.1,2.49,13.1,1.61,72098.65,16.0,-2.9,1,Damaged carton,
SH00209,2024-05-19,B,S09,C1,Grocery,1,North,Road,50.1,8.7,51.99358443983279,13.557123666297636,163.5,17.4,8.5,1.74,55863.53,12.0,-3.5,1,Damaged carton,
SH00210,2024-03-17,D,S01,C1,Electronics,0,South,Road,52.5,13.4,49.64835707650561,10.930867849414408,543.3,11.76,22.0,1.79,94992.18,20.0,2.0,0,Partial delivery,
SH00211,2024-04-28,B,S01,C3,Clothing,0,South,Air,50.1,8.7,49.64835707650561,10.930867849414408,519.9,,8.0,1.73,35324.51,8.0,0.0,1,,
SH00212,2024-02-25,D,S01,C1,Frozen,1,South,Road,52.5,13.4,49.64835707650561,10.930867849414408,495.4,15.94,18.5,1.69,36828.6,16.0,2.5,0,,
SH00213,2024-01-28,B,S03,C4,Grocery,0,North,Rail,50.1,8.7,48.68292331263833,9.08293152152541,252.3,21.82,12.0,1.75,57813.01,16.0,-4.0,1,,
SH00214,2024-02-11,C,S12,C1,Electronics,1,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,324.9,4.06,8.0,1.72,-1.0,16.0,-8.0,1,Partial delivery,
SH00215,2024-02-25,A,S06,C1,Electronics,1,South,Road,49.4,11.0,49.86829115359377,8.46713512321487,453.4,16.63,9.5,1.73,98806.61,16.0,-6.5,1,,
SH00216,2024-05-19,C,S10,C3,Grocery,0,South,Air,48.8,9.2,48.94598796223939,10.293848149332355,454.2,13.96,8.0,1.71,44757.67,12.0,-4.0,1,nan,
SH00217,2024-01-21,A,S11,C3,Grocery,0,West,Air,49.4,11.0,50.132824384460775,10.887111849756732,336.7,20.3,8.0,1.7,60991.84,8.0,0.0,1,Partial delivery,
SH00218,2024-04-21,D,S03,C1,Grocery,0,North,Road,52.5,13.4,48.68292331263833,9.08293152152541,279.5,17.67,18.4,1.72,41627.23,12.0,6.4,0,Driver delay,
SH00219,2024-01-21,C,S08,C4,Grocery,1,East,Rail,48.8,9.2,48.537541083743484,10.718856235379514,263.9,18.28,15.0,1.72,62949.72,16.0,-1.0,1,nan,
SH00220,2024-05-05,B,S10,C4,Grocery,0,South,Rail,50.1,8.7,48.94598796223939,10.293848149332355,478.4,12.87,16.5,1.68,38705.93,20.0,-3.5,1,,
SH00221,2024-04-07,A,S02,C2,Grocery,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,445.6,23.04,19.1,,58916.5,16.0,3.1,0,nan,
SH00222,2024-05-05,A,S09,C2,Grocery,1,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,151.1,19.3,8.0,1.68,60369.86,12.0,-4.0,1,Damaged carton,
SH00223,2024-01-14,C,S03,C4,Clothing,1,North,Rail,48.8,9.2,48.68292331263833,9.08293152152541,160.1,14.48,9.0,1.66,46542.92,16.0,-7.0,1,nan,
SH00224,2024-01-21,D,S05,C3,Electronics,1,West,Air,52.5,13.4,49.86526280703252,8.971280021792982,470.1,,8.0,,114321.93,8.0,0.0,1,nan,
SH00225,2024-04-21,C,S10,C2,Frozen,0,South,Road,48.8,9.2,48.94598796223939,10.293848149332355,391.1,14.28,15.7,1.7,23585.18,16.0,-0.3,1,,
SH00226,2024-03-03,D,S08,C4,Electronics,1,East,Rail,52.5,13.4,48.537541083743484,10.718856235379514,348.0,10.84,17.3,1.77,113911.95,16.0,1.3,0,,
SH00227,2024-01-28,D,S02,C1,Clothing,0,South,Road,52.5,13.4,49.723844269050346,11.761514928204013,531.8,8.24,16.6,1.72,37836.74,20.0,-3.4,1,Damaged carton,
SH00228,2024-01-07,A,S06,C2,Frozen,1,South,Road,49.4,11.0,49.86829115359377,8.46713512321487,453.3,17.67,16.2,1.61,31949.0,16.0,0.2,0,Partial delivery,
SH00229,2024-01-28,C,S12,C1,Clothing,0,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,281.3,7.22,10.7,1.7,34058.42,16.0,-5.3,1,,
SH00230,2024-01-07,C,S05,C3,Electronics,0,West,Air,48.8,9.2,49.86526280703252,8.971280021792982,316.6,18.49,8.8,1.65,71789.6,12.0,-3.2,1,,
SH00231,2024-04-07,D,S10,C3,Clothing,0,South,Air,52.5,13.4,48.94598796223939,10.293848149332355,532.2,,8.0,1.72,37335.74,8.0,0.0,1,,
SH00232,2024-04-21,C,S09,C3,Grocery,0,North,Air,48.8,9.2,51.99358443983279,13.557123666297636,159.5,,10.0,1.79,41011.05,8.0,2.0,0,Damaged carton,
SH00233,2024-05-19,B,S12,C1,Grocery,0,East,Road,50.1,8.7,49.43376410234396,10.287625906893272,301.7,18.34,8.5,1.75,52208.87,12.0,-3.5,1,nan,
SH00234,2024-02-25,B,S05,C1,Electronics,0,West,Road,50.1,8.7,49.86526280703252,8.971280021792982,387.9,15.05,8.0,1.71,65303.34,16.0,-8.0,1,Driver delay,
SH00235,2024-02-18,C,S02,C2,Electronics,0,South,Road,48.8,9.2,49.723844269050346,11.761514928204013,441.7,,15.2,1.67,51618.53,20.0,-4.8,1,Damaged carton,
SH00236,2024-01-21,C,S05,C3,Grocery,0,West,Air,48.8,9.2,49.86526280703252,8.971280021792982,335.5,14.05,8.0,1.71,64397.15,12.0,-4.0,1,,
SH00237,2024-04-28,D,S12,C2,Frozen,1,East,Road,52.5,13.4,49.43376410234396,10.287625906893272,327.7,11.64,16.9,1.76,40157.88,16.0,0.9,0,,
SH00238,2024-01-07,B,S04,C1,Clothing,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,497.6,3.69,17.2,1.62,52056.95,16.0,1.2,0,Damaged carton,
SH00239,2024-04-21,B,S11,C4,Electronics,0,West,Rail,50.1,8.7,50.132824384460775,10.887111849756732,363.2,8.08,15.4,1.77,67476.09,16.0,-0.6,1,nan,
SH00240,2024-03-24,A,S07,C1,Frozen,0,West,Road,49.4,11.0,49.52098113578302,10.0433598776711,391.8,18.64,8.0,1.76,32159.08,16.0,-8.0,1,,
SH00241,2024-05-12,D,S06,C4,Electronics,0,South,Rail,52.5,13.4,49.86829115359377,8.46713512321487,539.8,16.11,15.7,1.6,90735.3,24.0,-8.3,1,Damaged carton,
SH00242,2024-04-07,A,S02,C1,Frozen,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,476.9,5.3,14.8,1.66,29147.94,20.0,-5.2,1,nan,
SH00243,2024-02-11,B,S12,C3,Electronics,0,East,Air,50.1,8.7,49.43376410234396,10.287625906893272,340.6,,8.0,1.74,62666.6,8.0,0.0,1,nan,
SH00244,2024-02-11,D,S11,C1,Grocery,0,West,Road,52.5,13.4,50.132824384460775,10.887111849756732,428.0,19.21,8.0,1.74,48016.39,16.0,-8.0,1,,
SH00245,2024-03-31,C,S11,C4,Clothing,1,West,Rail,48.8,9.2,50.132824384460775,10.887111849756732,364.9,8.81,10.9,1.72,-1.0,20.0,-9.1,1,,
SH00246,2024-05-12,D,S05,C2,Clothing,1,West,Road,52.5,13.4,49.86526280703252,8.971280021792982,459.2,15.6,12.2,1.6,56588.12,16.0,-3.8,1,,
SH00247,2024-02-25,C,S07,C1,Clothing,0,West,Road,48.8,9.2,49.52098113578302,10.0433598776711,323.5,0.5,8.0,,39990.23,16.0,-8.0,1,Partial delivery,
SH00248,2024-01-14,C,S11,C2,Frozen,1,West,Road,48.8,9.2,50.132824384460775,10.887111849756732,314.0,4.64,18.2,1.71,44249.13,16.0,2.2,0,nan,
SH00249,2024-01-07,D,S07,C1,Clothing,0,West,Road,52.5,13.4,49.52098113578302,10.0433598776711,378.8,16.25,13.9,1.62,45100.52,16.0,-2.1,1,,
SH00250,2024-04-14,C,S05,C1,Electronics,0,West,Road,48.8,9.2,49.86526280703252,8.971280021792982,329.7,13.01,9.8,1.66,73715.99,16.0,-6.2,1,,
SH00251,2024-01-07,A,S12,C4,Frozen,0,East,Rail,49.4,11.0,49.43376410234396,10.287625906893272,296.2,12.71,18.1,1.63,23158.11,16.0,2.1,0,nan,
SH00252,2024-02-04,B,S09,C2,Clothing,0,North,Road,50.1,8.7,51.99358443983279,13.557123666297636,256.6,8.69,13.5,1.74,41142.6,12.0,1.5,0,Driver delay,
SH00253,2024-04-21,C,S04,C3,Electronics,0,South,Air,48.8,9.2,50.889606407753696,9.083717364576454,445.7,10.97,8.9,1.72,71040.35,12.0,-3.1,1,nan,
SH00254,2024-05-12,A,S11,C3,Frozen,0,West,Air,49.4,11.0,50.132824384460775,10.887111849756732,387.0,12.62,8.0,,30646.87,8.0,0.0,1,,
SH00255,2024-01-28,C,S03,C3,Grocery,0,North,Air,48.8,9.2,48.68292331263833,9.08293152152541,180.1,18.57,8.0,1.74,60091.47,12.0,-4.0,1,Damaged carton,
SH00256,2024-01-21,B,S04,C1,Clothing,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,458.6,9.42,11.2,1.73,42624.95,16.0,-4.8,1,,
SH00257,2024-04-28,A,S05,C1,Frozen,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,285.5,23.06,8.0,1.69,35833.15,16.0,-8.0,1,,
SH00258,2024-04-28,B,S06,C3,Clothing,0,South,Air,50.1,8.7,49.86829115359377,8.46713512321487,465.3,11.85,11.9,1.75,33931.12,8.0,3.9,0,Partial delivery,
SH00259,2024-03-24,B,S03,C4,Clothing,0,North,Rail,50.1,8.7,48.68292331263833,9.08293152152541,280.0,14.96,9.9,1.77,46524.73,16.0,-6.1,1,,
SH00260,2024-04-07,A,S02,C1,Clothing,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,504.7,2.63,15.3,1.68,50059.59,20.0,-4.7,1,,
SH00261,2024-02-11,A,S04,C1,Electronics,0,South,Road,49.4,11.0,50.889606407753696,9.083717364576454,442.9,8.61,10.4,1.7,80771.86,16.0,-5.6,1,nan,
SH00262,2024-01-21,A,S05,C2,Frozen,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,306.2,15.97,10.5,1.74,40449.24,16.0,-5.5,1,,
SH00263,2024-03-03,D,S04,C4,Grocery,1,South,Rail,52.5,13.4,50.889606407753696,9.083717364576454,510.5,10.32,29.2,,56640.05,20.0,9.2,0,Driver delay,
SH00264,2024-02-04,A,S11,C1,Grocery,0,West,Road,49.4,11.0,50.132824384460775,10.887111849756732,384.1,22.73,10.1,1.74,45208.75,16.0,-5.9,1,,
SH00265,2024-04-28,A,S12,C2,Grocery,0,East,Road,49.4,11.0,49.43376410234396,10.287625906893272,282.3,20.57,16.9,1.76,54874.52,16.0,0.9,0,nan,
SH00266,2024-04-07,A,S03,C4,Electronics,0,North,Rail,49.4,11.0,48.68292331263833,9.08293152152541,217.7,8.53,11.3,1.66,80653.59,16.0,-4.7,1,,
SH00267,2024-01-21,A,S08,C1,Electronics,0,East,Road,49.4,11.0,48.537541083743484,10.718856235379514,305.1,9.27,14.3,1.7,71085.11,16.0,-1.7,1,Driver delay,
SH00268,2024-01-07,C,S10,C1,Clothing,0,South,Road,48.8,9.2,48.94598796223939,10.293848149332355,441.3,13.02,20.0,1.62,43714.62,20.0,0.0,1,,
SH00269,2024-05-19,D,S04,C3,Electronics,0,South,Air,52.5,13.4,50.889606407753696,9.083717364576454,584.5,6.82,8.0,1.76,84266.5,8.0,0.0,1,Damaged carton,
SH00270,2024-01-07,B,S02,C4,Electronics,0,South,Rail,50.1,8.7,49.723844269050346,11.761514928204013,507.7,15.18,16.3,1.69,72964.68,20.0,-3.7,1,Driver delay,
SH00271,2024-01-21,A,S02,C1,Grocery,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,454.4,16.99,13.5,1.72,-1.0,16.0,-2.5,1,,
SH00272,2024-05-05,C,S01,C2,Electronics,0,South,Road,48.8,9.2,49.64835707650561,10.930867849414408,477.9,13.02,15.1,1.65,89108.31,20.0,-4.9,1,,
SH00273,2024-03-10,C,S04,C2,Electronics,0,South,Road,48.8,9.2,50.889606407753696,9.083717364576454,430.5,10.35,22.3,1.67,72698.49,20.0,2.3,0,nan,
SH00274,2024-01-21,C,S10,C2,Grocery,0,South,Road,48.8,9.2,48.94598796223939,10.293848149332355,396.2,26.93,8.3,1.7,53877.47,16.0,-7.7,1,nan,
SH00275,2024-02-25,B,S09,C3,Grocery,0,North,Air,50.1,8.7,51.99358443983279,13.557123666297636,260.6,14.45,8.0,1.73,43497.18,8.0,0.0,1,,
SH00276,2024-04-07,A,S11,C2,Grocery,0,West,Road,49.4,11.0,50.132824384460775,10.887111849756732,363.4,15.71,8.0,1.7,44946.32,16.0,-8.0,1,,
SH00277,2024-05-05,D,S07,C2,Grocery,0,West,Road,52.5,13.4,49.52098113578302,10.0433598776711,420.8,11.98,9.1,1.66,58336.9,16.0,-6.9,1,,
SH00278,2024-04-14,D,S12,C2,Electronics,0,East,Road,52.5,13.4,49.43376410234396,10.287625906893272,364.5,5.61,14.4,1.69,87364.96,16.0,-1.6,1,,
SH00279,2024-01-14,C,S10,C3,Grocery,0,South,Air,48.8,9.2,48.94598796223939,10.293848149332355,411.1,20.85,10.7,1.68,35848.72,12.0,-1.3,1,nan,
SH00280,2024-03-10,B,S07,C2,Clothing,0,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,374.0,14.4,9.4,,37754.65,16.0,-6.6,1,Partial delivery,
SH00281,2024-01-14,B,S07,C4,Clothing,0,West,Rail,50.1,8.7,49.52098113578302,10.0433598776711,382.0,11.31,14.4,1.69,42938.18,20.0,-5.6,1,Damaged carton,
SH00282,2024-04-28,B,S08,C1,Electronics,1,East,Road,50.1,8.7,48.537541083743484,10.718856235379514,314.7,9.98,8.0,1.72,106166.3,12.0,-4.0,1,nan,
SH00283,2024-02-25,D,S01,C4,Frozen,0,South,Rail,52.5,13.4,49.64835707650561,10.930867849414408,541.6,11.43,14.4,1.74,32781.92,24.0,-9.6,0,Partial delivery,
SH00284,2024-01-07,C,S10,C4,Electronics,1,South,Rail,48.8,9.2,48.94598796223939,10.293848149332355,429.3,13.59,20.1,1.61,105809.31,20.0,0.1,0,Partial delivery,
SH00285,2024-03-03,A,S10,C1,Electronics,0,South,Road,49.4,11.0,48.94598796223939,10.293848149332355,460.4,6.21,18.6,1.78,78408.83,16.0,2.6,0,,
SH00286,2024-03-17,D,S08,C2,Frozen,0,East,Road,52.5,13.4,48.537541083743484,10.718856235379514,378.1,,10.0,1.74,29265.77,16.0,-6.0,1,,
SH00287,2024-04-21,C,S04,C2,Grocery,0,South,Road,48.8,9.2,50.889606407753696,9.083717364576454,414.7,16.77,21.1,1.74,58183.84,16.0,5.1,0,Partial delivery,
SH00288,2024-02-18,C,S04,C1,Frozen,0,South,Road,48.8,9.2,50.889606407753696,9.083717364576454,463.3,6.86,19.3,1.69,33127.23,20.0,-0.7,1,,
SH00289,2024-03-10,A,S04,C2,Grocery,0,South,Road,49.4,11.0,50.889606407753696,9.083717364576454,452.0,12.47,20.6,1.65,53035.58,16.0,4.6,0,,
SH00290,2024-01-21,A,S06,C1,Electronics,0,South,Road,49.4,11.0,49.86829115359377,8.46713512321487,487.9,17.54,13.7,,81066.0,20.0,-6.3,1,,
SH00291,2024-05-05,A,S07,C1,Grocery,0,West,Road,49.4,11.0,49.52098113578302,10.0433598776711,320.1,11.73,17.9,1.7,45883.86,16.0,1.9,0,,
SH00292,2024-03-31,B,S06,C4,Clothing,0,South,Rail,50.1,8.7,49.86829115359377,8.46713512321487,507.7,3.25,26.4,1.7,38159.48,20.0,6.4,0,Damaged carton,
SH00293,2024-02-18,A,S01,C1,Electronics,0,South,Road,49.4,11.0,49.64835707650561,10.930867849414408,428.0,10.29,12.1,1.69,92776.05,16.0,-3.9,1,Partial delivery,
SH00294,2024-01-28,C,S12,C4,Clothing,1,East,Rail,48.8,9.2,49.43376410234396,10.287625906893272,253.3,8.5,12.7,1.74,-1.0,16.0,-3.3,1,,
SH00295,2024-03-31,A,S08,C2,Grocery,0,East,Road,49.4,11.0,48.537541083743484,10.718856235379514,287.6,17.06,8.0,1.68,45135.71,16.0,-8.0,1,,
SH00296,2024-05-19,C,S10,C4,Grocery,0,South,Rail,48.8,9.2,48.94598796223939,10.293848149332355,405.8,9.99,12.6,1.72,50749.4,20.0,-7.4,1,Partial delivery,
SH00297,2024-01-07,D,S11,C3,Grocery,0,West,Air,52.5,13.4,50.132824384460775,10.887111849756732,415.9,21.39,8.0,1.65,53738.5,8.0,0.0,1,,
